,Unnamed: 0,Unnamed: 0.1,title,description,body,keyword,ne,cluster,vector
220,220,220,"China hints possible Xi, Kim Yong-nam meeting","China hinted Friday at a possible meeting between Chinese President Xi Jinping and North Korea's ceremonial leader Kim Yong-nam on the margins of a forum in Jakarta next week. Asked about a possible bilateral meeting between Xi and Kim on the sidelines of the conference in Indonesia, Chinese Vice Foreign Minister Liu Zhenmin replied, ""Yes, on the sidelines of the Asia-African Conference and other commemorative events...","China hinted Friday at a possible meeting between Chinese President Xi Jinping and North Korea's ceremonial leader Kim Yong-nam on the margins of a forum in Jakarta next week. Asked about a possible bilateral meeting between Xi and Kim on the sidelines of the conference in Indonesia, Chinese Vice Foreign Minister Liu Zhenmin replied, ""Yes, on the sidelines of the Asia-African Conference and other commemorative events, President Xi will have some bilateral meetings.""Xi will arrive in Indonesia on Tuesday for a four-day visit and attend the gathering of regional leaders marking the 60th anniversary of the conference. The North's nominal head of state, Kim, and Japanese Prime Minister Shinzo Abe are also expected to attend the conference. ""As for the bilateral arrangements, our discussions are still going on,"" Liu said, adding that no bilateral meeting has been fixed. ""There won't be many bilateral meetings,"" Liu said. Political ties between North Korea and China remain strained because of the North's defiant pursuit of nuclear weapons. North Korean leader Kim Jong-un, who is expected to visit Moscow next month, has yet to visit China since taking power more than three years ago. Before visiting Indonesia, Xi will pay a two-day state visit to Pakistan starting Monday as Beijing seeks to strengthen ties with its old ally. Xi and Abe held their first but brief meeting on the sidelines of the APEC summit in Beijing last November amid bitter rows over their shared history and territorial disputes. South Korean Deputy Prime Minister Hwang Woo-yea plans to attend the conference in Indonesia. (Yonhap)","forum in jakarta next week ,indonesia on tuesday for four ,summit in beijing last november ,hinted friday at possible meeting ,arrive in indonesia on tuesday","['China', 'chinese', 'Xi Jinping', ""North Korea 's"", 'Kim Yong - nam', 'Jakarta', 'Xi', 'Kim', 'Indonesia', 'Chinese', 'Liu Zhenmin', 'Xi', 'Indonesia', 'Kim', 'japanese', 'Shinzo Abe', 'Liu', 'Liu', 'North Korea', 'China', 'north korean', 'Kim Jong - un', 'Moscow', 'China', 'Indonesia', 'Xi', 'Pakistan', 'Beijing', 'Xi', 'Abe', 'APEC', 'Beijing', 'south korean', 'Hwang Woo - yea', 'Indonesia']",5,"[ 0.          0.          0.         ... -0.66723245  0.62203705
 -0.0265563 ]"
221,221,221,Park arrives in Colombia on 1st leg of S. America tour,"President Park Geun-hye arrived in Colombia Thursday on the first leg of a four-nation trip to South America to help boost South Korea's ties with the ""continent of opportunities.""The visit underscored Park's efforts to build confidence with her counterparts from Colombia, Peru, Chile and Brazil to expand cooperation with the emerging markets.The combined gross domestic product of the four countries stood at US$3.1 t...","President Park Geun-hye arrived in Colombia Thursday on the first leg of a four-nation trip to South America to help boost South Korea's ties with the ""continent of opportunities.""The visit underscored Park's efforts to build confidence with her counterparts from Colombia, Peru, Chile and Brazil to expand cooperation with the emerging markets.The combined gross domestic product of the four countries stood at US$3.1 trillion, about half that of 33 South and Central American countries.Seoul said large-scale projects meant to modernize infrastructure on the continent could offer new business opportunities to South Korean builders.Park's arrival came hours after she marked the first anniversary of a deadly ferry disaster with a somber ceremony at South Korea's southwestern port of Paengmok, near the shipwreck site.The sinking of the ferry Sewol killed more than 300 people, mostly teenage students on a school excursion.Park's trip is being overshadowed by high-profile corruption scandals that involve the prime minister and seven other former and current top politicians, mostly close to her.Park strongly warned Wednesday that there will be no mercy in combating corruption.Officials said top business executives from 125 local companies -- the largest business delegation ever -- will travel with Park to explore new business opportunities.In Colombia, Park is set to meet with her counterpart, Juan Manuel Santos, to discuss ways to strengthen their strategic partnership.South Korea said the trip could help facilitate the ratification of its free trade deal with Colombia.The sides clinched a free trade agreement in February 2013, but opposition mainly from the automobile sector in Colombia has delayed the domestic ratification process. South Korea's parliament has completed its ratification.Park will then fly to Lima on Saturday for a four-day visit that will include a meeting with Peruvian President Ollanta Humala.The trip will also take Park to Chile and Brazil for separate talks with her counterparts on deepening bilateral relations.Park is set to return home on April 27. (Yonhap)","hye arrived in colombia thursday ,new business opportunities in colombia ,south korean builders park arrival ,arrived in colombia thursday on ,arrived in colombia thursday","['Park Geun - hye', 'Colombia', ""South Korea 's"", 'Park', 'Colombia', 'Peru', 'Chile', 'Brazil', 'central american', 'Seoul', 'south korean', 'Park', ""South Korea 's"", 'Paengmok', 'Park', 'Park', 'Colombia', 'Park', 'Juan Manuel Santos', 'South Korea', 'Colombia', 'Colombia', ""South Korea 's"", 'Lima', 'peruvian', 'Ollanta Humala', 'Chile', 'Brazil']",17,"[ 4.          0.          0.         ... -0.30503285  0.94142258
 -0.0434992 ]"
222,222,222,S. Korea showcases smart water management at world forum,"South Korea on Thursday offered a glimpse into what could help the world overcome the problem of water shortage, introducing its information technology-based management of water at the global water forum under way in this southeastern city.In a special session attended by some 1,300 people, the state-run Korea Water Resources Corp. (K-Water) unveiled its smart water management initiative, which utilizes the country's...","South Korea on Thursday offered a glimpse into what could help the world overcome the problem of water shortage, introducing its information technology-based management of water at the global water forum under way in this southeastern city.In a special session attended by some 1,300 people, the state-run Korea Water Resources Corp. (K-Water) unveiled its smart water management initiative, which utilizes the country's advanced information communication technology to help minimize water leakage.""The smart water management initiative helps improve the reliability, soundness and efficiency of water management with ICT-based water management systems all through the water cycle, which ranges from water sources to end users,"" K-Water said.The introduction of the country's smart water management initiative came as the 7th World Water Forum nears the end of its six-day run.The water forum, a triennial event first held in 1997, began Sunday here with some 1,800 participants, including government ministers, experts and activists from around the world. This year's event was also expected to attract some 35,000 visitors, making it the world's largest water event.The forum, jointly hosted by the neighboring city of Gyeongju, sought to create a political momentum for global efforts to tackle various issues related to water, including water shortage and sanitation, while also discussing the scientific and technological aspects of global water issues for the first time.On Monday, ministers and heads of delegations from more than 100 countries adopted a joint declaration, calling for joint efforts to address and overcome water-related issues.""We reaffirm that water is at the core of sustainable development and support its inclusion of one dedicated water goal and water-related targets in the Post-2015 Development Agenda,"" it said.On Wednesday, some 70 legislators from 30 countries issued a separate statement, dubbed the Parliamentarian Statement, in which they pledged to promote international cooperation on water problems, according to local organizers of the forum. (Yonhap)","at the global water forum ,south korea on thursday offered ,the water forum triennial event ,southeastern city in special session ,largest water event the forum","['South Korea', 'Korea Water Resources Corp.', 'K - Water', 'ICT', 'K - Water', 'Gyeongju', 'the Post-2015 Development Agenda', 'the Parliamentarian Statement']",5,"[ 1.          0.          0.         ... -0.11567128  0.31101367
 -0.11430198]"
223,223,223,Dozens of British war veterans to visit Korea,"Dozens of British war veterans and their families will visit South Korea next week in a symbolic event, as many South Koreans still remember the international community's help in its fight against the invading communist North in the 1950s, the state veterans' service here said Thursday. Seoul's Ministry of Patriots and Veterans Affairs has invited a total of 85 veterans, who took part in the 1950-53 war, and their fa...","Dozens of British war veterans and their families will visit South Korea next week in a symbolic event, as many South Koreans still remember the international community's help in its fight against the invading communist North in the 1950s, the state veterans' service here said Thursday. Seoul's Ministry of Patriots and Veterans Affairs has invited a total of 85 veterans, who took part in the 1950-53 war, and their families from Britain, Canada, Australia and New Zealand for a six-day trip starting Monday to honor their service and sacrifice.They will pay tribute to fallen comrades and travel to the Demilitarized Zone (DMZ) bisecting the Korean Peninsula, according to the ministry.During their stay here, William Speakman, one of the veterans, also plans to donate the 10 medals he earned for his service in Korea, including the Victoria Cross, the highest military decoration awarded for valor against enemies to members of the armed forces of Commonwealth countries.""He was among the four Korean War soldiers who got the honor, and now he is the only survivor,"" the MPVA official said. ""He said the donation is a token of his love to South Korea, a country he was trying to protect at the risk of his own life.""The Korean War broke out on June 25, 1950, when North Korean troops, backed by the Soviet Union, invaded the South. The United States and 20 other allied countries fought on the side of South Korea under the United Nations flag, while China helped North Korea. It ended in a truce, not a peace treaty, leaving the two Koreas technically in a state of war.Since its launch in 1975, the ministry has brought about 30,000 veterans of U.N. forces and their families back to South Korea to thank them for their sacrifice and help them experience the nation's economic development and growth. (Yonhap)","thursday seoul ministry of patriots ,dozens of british war veterans ,four korean war soldiers who ,veterans also plans to donate ,trip starting monday to honor","['british', 'South Korea', 'South Koreans', 'North', 'Seoul', 'Ministry of Patriots', 'Veterans Affairs', 'Britain', 'Canada', 'Australia', 'New Zealand', 'the Demilitarized Zone', 'William Speakman', 'Korea', 'the Victoria Cross', 'Commonwealth', 'MPVA', 'South Korea', 'north korean', 'the Soviet Union', 'the United States', 'South Korea', 'United Nations', 'China', 'North Korea', 'Koreas', 'U.N.', 'South Korea']",7,"[ 4.          0.          0.         ... -0.49971816  0.71122104
  0.10757213]"
224,224,224,S. Korea seeks bigger role in Middle East peace,"South Korea seeks to enhance its role in fostering peace on the Sinai Peninsula, the Foreign Ministry said Thursday.Kwon Hee-seog, director-general of the foreign ministry's African and Middle Eastern affairs bureau, made the remarks while meeting with David Satterfield, head of the Multinational Force and Observers on the Sinai Peninsula.Satterfield is on a trip to Seoul to express his gratitude for South Korea's do...","South Korea seeks to enhance its role in fostering peace on the Sinai Peninsula, the Foreign Ministry said Thursday.Kwon Hee-seog, director-general of the foreign ministry's African and Middle Eastern affairs bureau, made the remarks while meeting with David Satterfield, head of the Multinational Force and Observers on the Sinai Peninsula.Satterfield is on a trip to Seoul to express his gratitude for South Korea's donation of $300,000 to the MFO in February, according to the ministry.The independent group was created in 1981 to oversee the Egypt-Israel Peace Treaty two years earlier. More than 1,600 troops from a dozen nations are stationed on the peninsula on a peacekeeping mission.South Korea has no troops there, but it is among 13 nations that have made financial contributions.""With the February donation and Director-General Satterfield's visit, cooperation between the South Korean government and the MFO is expected to deepen,"" the ministry said. ""It would also serve as a chance to demonstrate South Korea's efforts to contribute to peace in the Middle East as a responsible nation."" (Yonhap)","gratitude for south korea donation ,south korea donation of 300 ,thursday kwon hee seog director ,is on trip to seoul ,korea donation of 300 000","['South Korea', 'the Foreign Ministry', 'Kwon Hee - seog', 'african', 'middle Eastern', 'David Satterfield', 'the Multinational Force and Observers', 'Seoul', ""South Korea 's"", 'MFO', 'South Korea', 'Satterfield', 'south korean', 'MFO', ""South Korea 's""]",7,"[ 4.          0.          0.         ... -0.36170653  0.21470457
  0.30672595]"
225,225,225,Japan to 'respect S. Korea's sovereignty' in defense matters,"Japan has said it will respect South Korea's sovereignty in matters related to defense and security, in what could be an appeasing gesture aimed at easing escalating tension between the two over issues ranging from territorial and historical disputes to wartime sexual slaves, a senior foreign ministry official here said Tuesday.Japan delivered its stance during the so-called 2+2 talks held in Seoul, which involved tw...","Japan has said it will respect South Korea's sovereignty in matters related to defense and security, in what could be an appeasing gesture aimed at easing escalating tension between the two over issues ranging from territorial and historical disputes to wartime sexual slaves, a senior foreign ministry official here said Tuesday.Japan delivered its stance during the so-called 2+2 talks held in Seoul, which involved two senior foreign affairs and defense officials from each side. The session was led by Lee Sang-deok, director-general of the Northeast Asian Affairs Bureau at the foreign ministry, and his Japanese counterpart, Junichi Ihara, director-general of the foreign ministry's Asian and Oceanian Affairs Bureau.   The meeting was their first high-level security talks in more than five years. The last session was held in December 2009.The talks were closely watched for an indication of how Japan would address South Korea's concerns about the revision of defense cooperation guidelines between Japan and the United States. The revision, which could come later this month, is widely expected to reflect Tokyo's decision to exercise its collective self-defense right.The right to collective self-defense would allow Japan to send its forces to the Korean Peninsula to help the U.S. in the event of contingencies, such as a conflict with North Korea.South Korea and the U.S. are also close allies, with more than 28,000 American troops stationed in the country to deter North Korean provocations.""We asked the Japanese side for an explanation of the current direction of talks (with the U.S.),"" the senior ministry official told reporters.The South Korean side also stressed that the revision should be made in a way that resolves the suspicions and concerns of neighboring nations and contributes to regional peace and stability, the official said. (Yonhap)","japan would address south korea ,south korean side also stressed ,told reporters the south korean ,talks held in seoul ,sexual slaves senior foreign ministry","['Japan', ""South Korea 's"", 'Japan', 'Seoul', 'Lee Sang - deok', 'the Northeast Asian Affairs Bureau', 'japanese', 'Junichi Ihara', 'asian', 'Japan', ""South Korea 's"", 'Japan', 'the United States', 'Tokyo', 'Japan', 'U.S.', 'North Korea', 'South Korea', 'U.S.', 'american', 'north korean', 'japanese', 'U.S.', 'south korean']",4,"[ 3.          0.          0.         ... -0.70830745  0.67364168
 -0.24056515]"
226,226,226,"Seoul, Tokyo hold first security talks since 2009","Senior officials of South Korea and Japan held their first security policy talks since 2009 in Seoul on Tuesday, as part of efforts to move their relationship forward amid escalating historical and territorial feuds.The meeting involving two senior foreign affairs and defense officials from each side came as Seoul felt the need to continue cooperation with Tokyo in “mutually beneficial areas” despite the spats over...","Senior officials of South Korea and Japan held their first security policy talks since 2009 in Seoul on Tuesday, as part of efforts to move their relationship forward amid escalating historical and territorial feuds.The meeting involving two senior foreign affairs and defense officials from each side came as Seoul felt the need to continue cooperation with Tokyo in “mutually beneficial areas” despite the spats over history and Japan’s claim to South Korea’s easternmost islets of Dokdo.The talks were led by Lee Sang-deok, director general of Northeast Asian affairs at Seoul’s Foreign Ministry, and Junichi Ihara, director general for Asian and Oceanian affairs at Tokyo’s Foreign Ministry. Brig. Gen. Park Chul-kyun, director general for international policy at Seoul’s Defense Ministry and Atsuo Suzuki, deputy director general of the Defense Policy Bureau of Tokyo’s Defense Ministry also participated. The talks, which first began in 1998, have not been held since December 2009 due to bilateral conflicts over history and Dokdo.At the talks, Japanese officials were expected to explain the ongoing revision of the U.S.-Japan defense cooperation guidelines. Seoul has said that the revision work should proceed in a transparent way and in a direction that contributes to peace and stability.Washington and Tokyo have been working to amend the 1997 guidelines to stipulate joint procedures to handle a series of the emerging security challenges possibly including Chinese threats. First adopted in 1978 to counter Soviet threats, the guidelines were last amended in 1997 to reflect post-Cold War security threats.The U.S. and Japan are expected to reach an agreement on the revision of the guidelines when their defense and foreign ministers meet at the so-called two-plus-two meeting to be held in Washington on April 27.Seoul officials were expected to express their concerns over Tokyo’s repeated claim to the Dokdo islets and its apparent attempt to whitewash its wartime atrocities. The bilateral relationship has been deteriorating as Japan has continued to reinforce its claim to Dokdo in its government policy papers and misrepresent the negative side of its history in school textbooks.Seoul officials were also expected to touch on the need for Japanese Prime Minister Shinzo Abe to present his sincerity in addressing historical issues during his speech to a joint session of the U.S. Congress on April 29. The two sides also discussed North Korea’s escalating nuclear and missile threats and explored ways to enhance cooperation to counter the threats. Some observers said that the officials could also discuss the possibility of holding bilateral talks between the defense ministers of the two countries during the Shangri-La Dialogue in Singapore next month.By Song Sang-ho (sshluck@heraldcorp.com)","2009 in seoul on tuesday ,talks since 2009 in seoul ,in seoul on tuesday ,seoul on tuesday as part ,history in school textbooks seoul","['South Korea', 'Japan', 'Seoul', 'Seoul', 'Tokyo', 'Japan', 'South Korea ’s', 'Lee Sang - deok', 'northeast asian', 'Seoul ’s Foreign Ministry', 'Junichi Ihara', 'asian', 'oceanian', 'Tokyo ’s Foreign Ministry', 'brig', 'Park Chul - kyun', 'Seoul ’s Defense Ministry and Atsuo Suzuki', 'the Defense Policy Bureau of Tokyo ’s Defense Ministry', 'japanese', 'Seoul', 'Washington', 'Tokyo', 'chinese', 'soviet', 'U.S.', 'Japan', 'Washington', 'Tokyo', 'Japan', 'Seoul', 'japanese', 'Shinzo Abe', 'the U.S. Congress', 'North Korea ’s', 'the Shangri - La Dialogue', 'Singapore', 'Song Sang - ho']",1,"[ 1.          0.          0.         ... -0.45344004  0.3282961
  0.38306093]"
227,227,227,S. Korea's commerce minister vows support for Japanese investment,"South Korea's commerce minister promised enhanced support for Japanese investors here Tuesday, also vowing to continue removing any red tape hindering investment.In a Seoul meeting with members of the Seoul Japan Club, Yoon Sang-jick also praised the efforts of local and Japanese businesspeople here to help improve economic and trade conditions between the two neighboring countries, according to the Ministry of Trade...","South Korea's commerce minister promised enhanced support for Japanese investors here Tuesday, also vowing to continue removing any red tape hindering investment.In a Seoul meeting with members of the Seoul Japan Club, Yoon Sang-jick also praised the efforts of local and Japanese businesspeople here to help improve economic and trade conditions between the two neighboring countries, according to the Ministry of Trade, Industry and Energy.""The minister said his government will continue to improve market conditions for foreign investment by improving government incentives for foreign investors who contribute to the country's employment, industrial and economic development and easing regulations to meet the specific needs of foreign investors,"" the ministry said in a press release.The Seoul Japan Club is a joint organization of local and Japanese businesspeople. It was established in 1997, and currently has some 2,000 people and 417 companies from both countries as its members.At Tuesday's meeting, the group made 58 recommendations aimed at boosting foreign investment in South Korea, which included prior notice for foreign investors facing a tax or customs probe.The request, along with 21 others, will be reflected in future government policies while 10 others require more time for additional review, the ministry said. The remaining 26 recommendations will not be accommodated. (Yonhap)","japanese investors here tuesday also ,investors here tuesday also vowing ,for japanese investors here tuesday ,enhanced support for japanese investors ,japanese investors here tuesday","[""South Korea 's"", 'japanese', 'Seoul', 'the Seoul Japan Club', 'Yoon Sang - jick', 'japanese', 'the Ministry of Trade , Industry and Energy', 'the Seoul Japan Club', 'japanese', 'South Korea']",7,"[ 2.          0.          0.         ... -0.3469353   0.6574958
 -0.11323467]"
228,228,228,China unsure about Kim Jong-un's Moscow tour: ambassador,"China is still unsure whether North Korean leader Kim Jong-un will visit Moscow next month for a World War II anniversary, South Korea's Ambassador to China, Kim Jang-soo, said Monday.    Russia has said that Kim was among the world leaders who have accepted invitations to join the May 9 ceremony marking the 70th anniversary of the Soviet victory over Nazi Germany in World War II.    North Korea has not officiall...","China is still unsure whether North Korean leader Kim Jong-un will visit Moscow next month for a World War II anniversary, South Korea's Ambassador to China, Kim Jang-soo, said Monday.    Russia has said that Kim was among the world leaders who have accepted invitations to join the May 9 ceremony marking the 70th anniversary of the Soviet victory over Nazi Germany in World War II.    North Korea has not officially commented on a possible visit by Kim to Moscow, but it would be his first overseas trip since taking the helm of the reclusive state three years ago.   ""Russia seems to be almost confident, but China said that it remains to be seen,"" the ambassador said when asked about a possible visit by Kim to Moscow.     Ambassador Kim was speaking to South Korean correspondents in Beijing.    Chinese government officials and scholars said it was not possible to predict whether Kim's visit to Moscow would take place because of the North's unpredictable behavior, according to embassy officials who spoke with them.    On Sunday, South Korea's foreign ministry said Seoul will send a special envoy to the May ceremony in Moscow, meaning that President Park Geun-hye will not attend the event.    North Korea is China's only formal treaty ally, but Beijing's leadership has appeared to become increasingly frustrated by the North's nuclear and missile ambitions.    Diplomatic tension between South Korea and China has grown in recent months over the possible deployment of an advanced U.S. missile-defense system in South Korea.    Last week, the Global Times, a state-run newspaper published by China's ruling Communist Party, warned that bilateral ties between Seoul and Beijing would be ""shattered"" if the Terminal High-Altitude Area Defense (THAAD) system is deployed in South Korea.    U.S. Defense Secretary Ashton Carter said Washington is not yet ready to discuss with South Korea about the possible deployment of the THAAD battery.    Citing the remarks by Carter, Kim sidestepped questions about the matter, saying ""It's not at a stage where I can say something because the U.S. has not provided any information."" (Yonhap)","korea last week the global ,jang soo said monday russia ,moscow next month for world ,ii anniversary south korea ambassador ,war ii anniversary south korea","['China', 'north korean', 'Kim Jong - un', 'Moscow', ""South Korea 's"", 'China', 'Kim Jang - soo', 'Russia', 'Kim', 'soviet', 'Nazi', 'North Korea', 'Kim', 'Moscow', 'Russia', 'China', 'Kim', 'Moscow', 'Kim', 'south korean', 'Beijing', 'chinese', 'Kim', 'Moscow', ""South Korea 's"", 'Seoul', 'Moscow', 'Park Geun', 'North Korea', 'China', 'Beijing', 'South Korea', 'China', 'U.S.', 'South Korea', 'the Global Times', 'China', 'Communist Party', 'Seoul', 'Beijing', 'South Korea', 'U.S.', 'Defense', 'Ashton Carter', 'Washington', 'South Korea', 'Carter', 'Kim', 'U.S.']",13,"[ 6.          0.          0.         ... -0.66876996  0.97401035
 -0.18958038]"
229,229,229,"Sherman calls in both S. Korean, Japanese ambassadors","WASHINGTON (Yonhap) -- U.S. Under Secretary of State Wendy Sherman called in both the South Korean and the Japanese ambassadors to Washington for separate meetings on Friday in a possible sign that the U.S. is stepping up efforts to help improve relations between the two key Asian allies.Sherman met with South Korean Ambassador Ahn Ho-young on Friday morning and discussed various issues, including historical tensions...","WASHINGTON (Yonhap) -- U.S. Under Secretary of State Wendy Sherman called in both the South Korean and the Japanese ambassadors to Washington for separate meetings on Friday in a possible sign that the U.S. is stepping up efforts to help improve relations between the two key Asian allies.Sherman met with South Korean Ambassador Ahn Ho-young on Friday morning and discussed various issues, including historical tensions and the North Korean nuclear standoff, for about an hour, a diplomatic source said. She held a similar meeting with Japanese Ambassador Kenichiro Sasae later in the day.The meetings came days before the three countries are to hold high-level talks during which historical tensions between Seoul and Tokyo are expected to be a key topic. Participants in next week's talks will be U.S. Deputy Secretary Antony Blinken, South Korea Vice Foreign Minister Cho Tae-yong and Japanese Vice Foreign Minister Akitaka Saiki.Sherman could have used Friday's meetings to preview next week's talks.Sherman's meeting with Ahn was their first since she caused a firestorm in South Korea with remarks in late February that political leaders should not try to exploit nationalist feelings and ""earn cheap applause by vilifying a former enemy.""The remarks were seen as referring to South Korea and China criticizing Japan for refusing to fully atone for its past wrongdoings, such as the country's sexual enslavement of Korean and other Asian women for its troops during World War II.South Koreans expressed outrage, wondering how the U.S. could blame victims of Japan's militaristic past for the deadlocked situation in relations between South Korea and Japan when Tokyo keeps trying to whitewash and deny responsibility for its wartime past.","friday meetings to preview next ,the japanese ambassadors to washington ,preview next week talks sherman ,friday meetings to preview ,next week talks sherman meeting","['WASHINGTON', 'Yonhap', 'U.S.', 'State', 'Wendy Sherman', 'japanese', 'Washington', 'U.S.', 'asian', 'south korean', 'Ahn Ho - young', 'north korean', 'japanese', 'Kenichiro Sasae', 'Seoul', 'Tokyo', 'U.S.', 'Antony Blinken', 'South Korea', 'Cho Tae - yong', 'japanese', 'Akitaka Saiki', 'Sherman', 'Ahn', 'South Korea', 'South Korea', 'China', 'Japan', 'korean', 'asian', 'Koreans', 'U.S.', 'Japan', 'South Korea', 'Japan', 'Tokyo']",4,"[ 4.          0.          0.         ... -0.38708583  0.35549292
  0.26736748]"
230,230,230,Park meets with U.S. defense chief,"South Korea and Japan will hold their first high-level security talks in more than five years next week, the foreign ministry here said Friday, amid renewed tension over historical and territorial issues.The so-called 2+2 talks, involving two senior foreign affairs and defense officials from each side, will be held in Seoul on Tuesday, the ministry said in a statement. They will be led by Lee Sang-deok, director of N...","South Korea and Japan will hold their first high-level security talks in more than five years next week, the foreign ministry here said Friday, amid renewed tension over historical and territorial issues.The so-called 2+2 talks, involving two senior foreign affairs and defense officials from each side, will be held in Seoul on Tuesday, the ministry said in a statement. They will be led by Lee Sang-deok, director of Northeast Asian affairs at the foreign ministry, and his Japanese counterpart, Junichi Ihara.The talks have been suspended since the previous round in December 2009 amid frayed ties over history and territorial issues stemming from Japan's 1910-45 colonial rule of the Korean Peninsula.Earlier this week, Tokyo angered Seoul by renewing its claim to South Korea's easternmost islets of Dokdo in an annual diplomatic report.A senior foreign ministry official, speaking to Yonhap News Agency on customary condition of anonymity, said bilateral talks must continue in spite of the dispute.The absence of talks over the past five years was due largely to issues such as North Korea's deadly attacks on a South Korean warship and border island in 2010, and then South Korean President Lee Myung-bak's visit to Dokdo in 2012, he said.Next week, the two sides are expected to discuss the Guidelines for U.S.-Japan Defense Cooperation, which is expected to be revised later this month around Japanese Prime Minister Shinzo Abe's visit to the U.S.South Korea has expressed particular concern over the possible inclusion of Japan's decision to exercise its collective self-defense right, which empowers Japan to fight alongside its allies even if it is not attacked.Such a revision would allow Japan to send forces to the Korean Peninsula to help its U.S. ally in the event of contingencies, such as conflict with North Korea.South Korea and the U.S. are also allies, with more than 28,000 American troops stationed in the country to deter North Korean provocations. (Yonhap)","held in seoul on tuesday ,seoul on tuesday the ministry ,in seoul on tuesday ,in seoul on tuesday the ,this week tokyo angered seoul","['South Korea', 'Japan', 'Seoul', 'Lee Sang - deok', 'northeast asian', 'japanese', 'Junichi Ihara', 'Japan', 'Tokyo', 'Seoul', ""South Korea 's"", 'Yonhap News Agency', ""North Korea 's"", 'south korean', 'south korean', ""Lee Myung - bak 's"", 'japanese', ""Shinzo Abe 's"", 'the u.s.south Korea', 'Japan', 'Japan', 'Japan', 'U.S.', 'North Korea', 'South Korea', 'U.S.', 'american', 'north korean']",4,"[ 3.          0.          0.         ... -0.39708689  0.19696195
  0.48672661]"
231,231,231,"S. Korea, Japan to hold security talks next week","South Korea and Japan will hold their first high-level security talks in more than five years next week, the foreign ministry here said Friday, amid renewed tension over historical and territorial issues.The so-called 2+2 talks, involving two senior foreign affairs and defense officials from each side, will be held in Seoul on Tuesday, the ministry said in a statement. They will be led by Lee Sang-deok, director of N...","South Korea and Japan will hold their first high-level security talks in more than five years next week, the foreign ministry here said Friday, amid renewed tension over historical and territorial issues.The so-called 2+2 talks, involving two senior foreign affairs and defense officials from each side, will be held in Seoul on Tuesday, the ministry said in a statement. They will be led by Lee Sang-deok, director of Northeast Asian affairs at the foreign ministry, and his Japanese counterpart, Junichi Ihara.The talks have been suspended since the previous round in December 2009 amid frayed ties over history and territorial issues stemming from Japan's 1910-45 colonial rule of the Korean Peninsula.Earlier this week, Tokyo angered Seoul by renewing its claim to South Korea's easternmost islets of Dokdo in an annual diplomatic report.A senior foreign ministry official, speaking to Yonhap News Agency on customary condition of anonymity, said bilateral talks must continue in spite of the dispute.The absence of talks over the past five years was due largely to issues such as North Korea's deadly attacks on a South Korean warship and border island in 2010, and then South Korean President Lee Myung-bak's visit to Dokdo in 2012, he said.Next week, the two sides are expected to discuss the Guidelines for U.S.-Japan Defense Cooperation, which are expected to be revised later this month around Japanese Prime Minister Shinzo Abe's visit to the U.S.South Korea has expressed particular concern over the possible inclusion of Japan's decision to exercise its collective self-defense right, which empowers Japan to fight alongside its allies even if it is not attacked.Such a revision would allow Japan to send forces to the Korean Peninsula to help its U.S. ally in the event of contingencies, such as conflict with North Korea.South Korea and the U.S. are also allies, with more than 28,000 American troops stationed in the country to deter North Korean provocations.Also next week, the vice foreign ministers of South Korea, Japan and the U.S. will meet in Washington to discuss trilateral cooperation, the ministry said.On Thursday, South Korean Vice Foreign Minister Cho Tae-yong will meet with his American and Japanese counterparts -- Deputy Secretary of State Tony Blinken and Vice Foreign Minister Akitaka Saiki.The planned meeting comes as Washington has pushed for stronger trilateral cooperation in the face of China's growing political and economic clout in the region.Senior U.S. officials, including U.S. Undersecretary of State Wendy Sherman, have recently urged South Korea, Japan and China to overcome their differences in historical perception and cooperate for the future, drawing condemnation from South Koreans. (Yonhap)","korean provocations also next week ,held in seoul on tuesday ,seoul on tuesday the ministry ,in seoul on tuesday ,on thursday south korean vice","['South Korea', 'Japan', 'Seoul', 'Lee Sang - deok', 'northeast asian', 'japanese', 'Junichi Ihara', 'Japan', 'Tokyo', 'Seoul', ""South Korea 's"", 'Yonhap News Agency', ""North Korea 's"", 'south korean', 'south korean', ""Lee Myung - bak 's"", 'japanese', ""Shinzo Abe 's"", 'the u.s.south Korea', 'Japan', 'Japan', 'Japan', 'U.S.', 'North Korea', 'South Korea', 'U.S.', 'american', 'north korean', 'South Korea', 'Japan', 'U.S.', 'Washington', 'south korean', 'Cho Tae - yong', 'american', 'japanese', 'State', 'Tony Blinken', 'Akitaka Saiki', 'Washington', 'China', 'U.S.', 'U.S.', 'State', 'Wendy Sherman', 'South Korea', 'Japan', 'China', 'South Koreans']",4,"[ 5.          0.          0.         ... -0.32033533  0.69001633
  0.28434122]"
