,Unnamed: 0,Unnamed: 0.1,title,description,body,keyword,ne,cluster,vector
239,239,239,Park vows to boost IT-based cultural content industry,"President Park Geun-hye asked the nation’s business leaders and policymakers to promote the commercialization of cultural content integrated with information and communication technology, calling it a major growth engine for the nation. “I believe that the culture industry is the core engine of our future growth,” Park said Wednesday at a ceremony held to launch a joint project aimed at nurturing South Korea’s cu...","President Park Geun-hye asked the nation’s business leaders and policymakers to promote the commercialization of cultural content integrated with information and communication technology, calling it a major growth engine for the nation. “I believe that the culture industry is the core engine of our future growth,” Park said Wednesday at a ceremony held to launch a joint project aimed at nurturing South Korea’s cultural content industry, on Wednesday.“The cultural content industry is the alchemy of the 21st century as it generates fresh values (by collaborating with) other industries including tourism, medical, education and manufacturing businesses,” she said. President Park Geun-hye speaks with musical actors in Seoul on Wednesday. (Yonhap)With the project, the Park administration aims to build an ecosystem in which individuals and start-up companies can develop their creative cultural content into high value-added products. The government plans to set up an idea-developing center, a business incubator facility, a theme park and an education institution, to systematically develop and commercialize cultural content and ideas. The supportive system will be fully established by 2017, officials said. A total of 64 government agencies, cultural and entertainment businesses agreed to participate in the project, they added.South Korea achieved economic prosperity through its hardware manufacturing industry, followed by information technology. The ceremony signifies a shift of focus from past hardware industries to creative industries integrated with cultural content, An Chong-bum, Park’s senior secretary for the economy, told reporters later in the day. The government also plans to provide legal and financial consultation to firms seeking to enter the global market.An said the plan was part of Park’s creative economy vision. Park believes that a creative economy can become a solution for emerging problems such as deepening income inequality, slowing economic growth and rising youth unemployment.As part of the ceremony, the nation’s entertainment giant CJ Group and Gyeonggi Province government agreed to make a 1 trillion won ($911 million) investment to build a cultural content hub, tentatively named K-Culture Valley, in Goyang, north of Seoul.They plan to create an entertainment theme park where visitors can experience both Korean traditional and pop culture as well as studios for companies producing films and dramas. The envisioned park will also include a 1,500-seat theater to stage popular performances like Nanta, officials said.The government expects the park to have an economic impact of 25 trillion won over the next 10 years and create 170,000 new jobs.By Cho Chung-un (christory@heraldcorp.com)","actors in seoul on wednesday ,in seoul on wednesday yonhap ,seoul on wednesday yonhap with ,future growth park said wednesday ,in seoul on wednesday","['Park Geun', 'Park', 'South Korea ’s', 'Park Geun', 'Seoul', 'Park', 'South Korea', 'an Chong - bum', 'Park ’s', 'Park ’s', 'CJ Group', 'Gyeonggi Province', 'K - Culture Valley', 'Goyang', 'Seoul', 'korean', 'Nanta', 'Cho Chung - un']",7,"[ 0.          0.          0.         ... -0.57734227  0.23936014
  0.02755928]"
240,240,240,Moon intensifies attack on Park over NIS election meddling,"The main opposition party chief on Wednesday urged President Park Geun-hye to apologize over a guilty verdict handed down to the former head of the nation’s spy agency, holding her responsible for the high profile case which a court acknowledged that the state interfered in the previous presidential election.The remark came two days after a Seoul appellate court sentenced the former national intelligence chief Won S...","The main opposition party chief on Wednesday urged President Park Geun-hye to apologize over a guilty verdict handed down to the former head of the nation’s spy agency, holding her responsible for the high profile case which a court acknowledged that the state interfered in the previous presidential election.The remark came two days after a Seoul appellate court sentenced the former national intelligence chief Won Sei-hoon to three years in prison for violating state intelligence and election law.“It is confirmed that the National Intelligence Service had orchestrated interfering (in the election),” said Rep. Moon Jae-in, chairman of the New Politics Alliance for Democracy, at the party’s supreme council meeting.“President Park should offer an apology, though it happened during the Lee Myung-bak administration,” he said. Lee is Park’s predecessor. Rep. Moon Jae-in, chairman of the main opposition New Politics Alliance for Democracy, attends the party’s supreme council meeting in Seoul on Wednesday. (Yonhap)The Seoul High court ruled that Won, who headed the spy agency between 2009 and 2013, meddled in the 2012 presidential election by ordering staff to make political posting online to sway public opinion, overturning a lower court’s decision that acquitted him of election meddling charges. Moon was the presidential candidate for the main opposition party in the election. The NPAD chair intensified criticism of Park. He said Park, then Saenuri candidate, had slandered him when the case emerged during the election campaign period and accused her of interfering in the prosecution’s investigation into the case. Moon came under the political spotlight recently after he rose to the chairmanship of the party on Sunday.The opposition leader also urged the president to carry out a massive reform of NIS to prevent the agency from interfering in political affairs. Under the law, the agency should remain politically neutral.The president has maintained silence over the ruling so far, though she denied her connection with the NIS regarding the case in 2013.By Cho Chung-un(christory@heraldcorp.com)","opposition party chief on wednesday ,prison for violating state intelligence ,presidential election by ordering staff ,three years in prison for ,sentenced the former national intelligence","['Park Geun', 'Seoul', 'Won Sei - hoon', 'the National Intelligence Service', 'Moon Jae - in', 'the New Politics Alliance for Democracy', 'Park', 'Lee Myung - bak', 'Lee', 'Park', 'Moon Jae - in', 'New Politics Alliance for Democracy', 'Seoul', 'Seoul', 'Won', 'Moon', 'NPAD', 'Park', 'Saenuri', 'Moon', 'NIS', 'NIS']",2,"[ 0.          0.          0.         ... -0.34194028  0.22879885
  0.16509975]"
241,241,241,‘Park denies promising welfare without tax hike’,"President Park Geun-hye on Tuesday denied having directly mentioned welfare without tax hikes, a day after she slammed officials of her party for demanding that she withdraw her pledges on welfare expansion.The ruling Saenuri Party’s chief policymaker Won Yoo-chul said after a meeting with the president on Tuesday that she did not mention welfare without tax increases but meant to discuss the issue after making effo...","President Park Geun-hye on Tuesday denied having directly mentioned welfare without tax hikes, a day after she slammed officials of her party for demanding that she withdraw her pledges on welfare expansion.The ruling Saenuri Party’s chief policymaker Won Yoo-chul said after a meeting with the president on Tuesday that she did not mention welfare without tax increases but meant to discuss the issue after making efforts to bring about economic revitalization.Park on Monday lashed out at recent talk of raising taxes both from the ruling and the main opposition parties, calling it as “an act of betrayal” to the people and saying it ignored the government’s efforts to secure new sources of income through its economic reform drive. Asia’s fourth-largest economy, if revitalized, could help create more jobs and raise tax revenues, she said.The president also agreed to set up a consultative body with her ruling party and the government as part of efforts to better coordinate policies following a series of policy blunders.Park made the decision in a first meeting with new leaders of the ruling Saenuri Party ― party leader Kim Moo-sung, floor leader Yoo Seong-min and chief policymaker Won ― at the presidential office, Won said after the meeting.The presidential office is set to hold a consultative meeting with the ruling party and the government twice a month and they are expected to hold the inaugural session after Lunar New Year’s Day, which falls on Feb. 19.Separately, the three parties will hold a high-level consultative meeting involving the prime minister, Park’s chief of staff, the ruling party chief and the floor leader, according to Won.It is the first time that Park has agreed to set up a consultative body with the ruling party since she took office in early 2013. Park has been accused, even by some ruling party officials, of not communicating well in running state affairs.The latest move came after Park suffered a series of setbacks over the government’s revised tax settlement scheme and the suspension of plans to revamp the national health insurance system meant to fairly distribute the public burden.Also at the meeting, Park pressed for parliamentary measures to revitalize South Korea’s economy.“Cooperation from the National Assembly is urgently required to quickly achieve economic revitalization and I hope that the Saenuri Party will strengthen such a role,” Park said, according to the ruling party.The floor leader Yoo said he would make the utmost efforts to ensure that bills meant to revitalize the economy can pass through the National Assembly.Park’s ruling party commands a parliamentary majority with 158 seats in the 295-member National Assembly, which allows it to push bills through parliament without cooperation from the main opposition party.From news reports","tax hikes day after she ,hye on tuesday denied having ,recent talk of raising taxes ,the president on tuesday ,slammed officials of her party","['Park Geun - hye', 'Saenuri Party ’s', 'Won Yoo', 'Saenuri Party', 'Kim Moo - sing', 'Yoo Seong - min', 'Won ―', 'Won', 'Park ’s', 'Won', 'Park', 'Park', 'South Korea ’s', 'the National Assembly', 'the Saenuri Party', 'Park', 'Yoo', 'the National Assembly', 'Park ’s', 'National Assembly']",2,"[ 0.          0.          0.         ... -0.10536537  0.47565675
  0.06227296]"
242,242,242,‘Park sinks deeper into political crisis’,"What many Korean people loved about President Park Geun-hye was her leadership based on principle and rule of law, her image of being firm and unwavering, as well as her spirit as a fighter with the determination needed to ride out a storm. President Park Geun-hye (Yonhap)So there was some optimism when the nation’s first female leader took power two years ago, vowing to usher in “an era of happiness” through a cr...","What many Korean people loved about President Park Geun-hye was her leadership based on principle and rule of law, her image of being firm and unwavering, as well as her spirit as a fighter with the determination needed to ride out a storm. President Park Geun-hye (Yonhap)So there was some optimism when the nation’s first female leader took power two years ago, vowing to usher in “an era of happiness” through a creative economy, expanded welfare and trust-building between the two divided Koreas.Contrary to those expectations, President Park who has just entered her third year in office, now faces a political crisis, beset by deepening public distrust in her leadership and an escalating feud with her ruling party. Her approval ratings plummeted more than 10 percentage points in three weeks to below 30 percent on Jan. 27. It was her lowest rating since she entered office and far lower than when her leadership was questioned in the wake of the Sewol ferry accident. Her disapproval rating also polled above 60 percent for the first time. Gallup Korea noted recently that its survey showed that the positive ratings of Park among those in their 50s ― often regarded as the president’s core support group ― have started to decline. Even among supporters of the ruling Saenuri Party, 37 percent said they disapproved of her state management.A series of political scandals involving conflicting groups of aides as well as the government’s inconsistent policies on tax and health insurance have damaged her credibility. Presidential documents were leaked to media late last year, raising speculation over lax discipline within Cheong Wa Dae. Park has also come under fire after she refused to abandon her aides involved in a related influence-peddling scandal. In her New Year’s news conference, Park said she would keep them by her side, despite growing demand from opposition parties and the public. The president said she trusted the three secretaries, citing the prosecution’s investigation that concluded the scandal as groundless. She continued to struggle over her tax policies as the government’s initial plan to revise the tax settlement scheme backtracked in the face of public worries that the middle class will have to pay more.But the greatest fault, critics say, is her “rigid” and “closed-off” leadership that has failed to embrace public demands.“Her greatest asset is that she is a stable leader. But what lies behind the leadership that pursues stability is a leader who refuses to change and listen,” said Choi Jin, president of the Korean Association for Presidential Leadership Studies.“The president remains impervious to public demand,” said Choi likening her to a rock that won’t budge. “But the president has to realize that she is just walking in a dark tunnel now which would lead her to a lame duck status. “She needs to take action right now and seek change, otherwise her political career will collapse.”Her lack of communication with the public has often been cited as the biggest stumbling block to her political career.In the event of social or political conflicts, she refused to talk with groups that wanted to communicate with her and maintained her attitude that she describes as being anchored on “principle and law.” Her political foes have stepped up their offensive, saying she should communicate with them before making decisions to narrow differences, rather than making personal judgments on whether they are wrong or not.Park seldom interacts directly with people, much less with reporters covering Cheong Wa Dae. She has only held two news conferences ― each at the beginning of a year ― since beginning her presidency.Her relationship with her own party is also at stake. Rep. Yoo Seong-min won the primary vote for Saenuri Party leader on Monday, defeating former Maritime Minister Rep. Lee Joo-young, who is considered a pro-Park lawmaker. Yoo’s victory was seen as a shift of power in the party’s leadership, as the nonmainstream lawmaker was expected to take a critical approach to the president’s policies. Critics say Yoo’s victory will consolidate Saenuri chairman Rep. Kim Moo-sung’s control of the party. Kim is known as a longtime rival of Park.“Saenuri lawmakers picking Rep. Yoo as a new floor leader clearly shows that the party has started to react to public demands and decided to forge its own voice by disconnecting itself from Cheong Wa Dae’s influence,” said Yoon Pyeong-joong, political professor at Hanshin University. Saenuri leader Kim also went head-to-head against Park’s welfare policies on Tuesday, claiming it was impossible to implement welfare expansion without a tax hike.Park remained mute over Kim’s call but instead urged officials to enhance policy coordination between the presidential office and the Cabinet.Professor Yoon, quoting a previous interview with Park’s former aide, said that another serious problem is that she may understand the gravity of the situation but doesn’t know how to make changes. Critics say that the president should make a “massive” and “radical” Cabinet shake-up first, by assigning figures with progressive and future-oriented ideas to ministerial seats, in order to freshen up the atmosphere. Last month, Park vowed to conduct “a small-scale” Cabinet reshuffle and reorganize the presidential office. She appointed former Saenuri floor leader Lee Wan-koo as new prime minister and replaced some of her senior secretaries. It was widely expected that Park would announce new Cabinet lineup within this week to restore confidence. Park’s unilateral personnel choices have come under scrutiny as her decisions were often seen as favoring figures with legal background and those who are from the Gyeongsang area, where she has a strong foothold. With a new lineup, the president also needs to keep her pledge to share more responsibility with the prime minister and minsters by allowing them greater discretion in decision making, and personnel choices, said Yoon of Hanshin University. Even before she entered office, Park faced a series of attacks over her administrative approach, including her personnel failures. Her appointment of political veteran Kim Ki-choon, who was an aide to her late father, authoritarian former President Park Chung-hee, was one of them.Not just the lack of discretion by each minister, Yoon also pointed out her lack of communication within the Cabinet.“At the (televised) news conference, Park asked ministers ‘Do you think a face-to-face briefing is needed?’ I think it was absurd,” said Yoon. In an apparent gesture to enhance communication between Park and the Cabinet, Cheong Wa Dae has recently started to hold a coffee-session before the weekly meeting which many argued as “ineffective.”Despite the worsening situation, political professor Yoon Sung-yi at Kyung Hee University said it was too early to write Park off. “She has just entered her third year in office, she may seek a turning point,” he said citing her dramatic leadership that has saved her party numerous times in the past.After its failure in the 2002 election, the Grand National Party, the former identity of the ruling Saenuri Party, suffered a major setback upon the prosecution’s full-fledged probe into its illegal political funds, as well as an attempted impeachment of President Roh Moo-hyun that backfired. By moving the party’s headquarters into a tent and pledging reforms as the newly-elected chairwoman, Park successfully helped her party win 121 seats in the 2004 general election, earning her a reputation as Korea’s “election queen.”Until she stepped down as chief in 2006, the GNP won in all elections, leading to a total of eight resignations of rival ruling party leaders.“I think what she needs now is that sense of emergency that she had in the tent headquarters she led in 2004,” said Yoon. “If only she takes this current political crisis as an opportunity to improve herself, the public would return to her.” By Cho Chung-un (christory@heraldcorp.com)","korean people loved about president ,newly elected chairwoman park successfully ,pro park lawmaker yoo victory ,elected chairwoman park successfully ,what many korean people loved","['korean', 'Park Geun - hye', 'Park Geun - hye', 'Koreas', 'Park', 'Gallup Korea', 'Park', 'Saenuri Party', 'Cheong', 'Park', 'Choi Jin', 'the Korean Association for Presidential Leadership Studies', 'Choi', 'Cheong', 'Yoo Seong - min', 'Saenuri Party', 'Lee Joo - young', 'Saenuri', 'Kim Moo - sung', 'Kim', 'Park', 'Yoo', 'Cheong', 'Yoon Pyeong - joong', 'Hanshin University', 'Saenuri', 'Kim', 'Park ’s', 'Kim', 'Cabinet', 'Yoon', 'Park ’s', 'Park', 'Saenuri', 'Lee Wan - koo', 'Cabinet', 'Park ’s', 'Gyeongsang', 'Yoon', 'Hanshin University', 'Park', 'Kim Ki - choon', 'Park Chung - hee', 'Yoon', 'Cabinet', 'Park', 'Yoon', 'Park', 'Cabinet', 'Yoon Sung - yi', 'Kyung Hee University', 'the Grand National Party', 'Saenuri Party', 'Roh Moo - hyun', 'Park', 'Korea', 'Yoon', 'Cho Chung - un']",2,"[ 0.          0.          0.         ... -0.27531505  0.53122276
 -0.37148711]"
243,243,243,Ex-President Lee urged to appear for 'energy diplomacy' hearing,"A minor opposition party and civic groups demanded Wednesday that former President Lee Myung-bak attend a parliamentary hearing on his ""energy diplomacy,"" arguing that he lied about its outcome in his memoir.  Lee has come under public criticism for spending tens of billions of dollars on various natural resources development projects overseas with few results while in office from 2008 to 2013.  In his memoir rel...","A minor opposition party and civic groups demanded Wednesday that former President Lee Myung-bak attend a parliamentary hearing on his ""energy diplomacy,"" arguing that he lied about its outcome in his memoir.  Lee has come under public criticism for spending tens of billions of dollars on various natural resources development projects overseas with few results while in office from 2008 to 2013.  In his memoir released on Monday, Lee claimed that the nation is expected to collect about 114.8 percent of the total amount invested in the projects, far higher than the 12.1 percent under his liberal predecessor, late President Roh Moo-hyun.   The claim comes as a parliamentary probe is under way to find the truth in Lee's energy diplomacy.  ""His claim that his energy diplomacy was successful is nothing but a lie,"" the Justice Party and a task force of various civic groups for unveiling the truth on the issue, said during a news conference in front of his home in southern Seoul.  ""In short, the 114.8 percent rate claimed in the memoir by the former president is an inflated figure,"" they said. ""His government's enormous investment (into the projects) turned out to be a failure and he needs to explain this,"" they said.  Early this month, the ruling Saenuri Party and the main opposition New Politics Alliance for Democracy agreed on the details of a parliamentary probe that formally began on Dec. 29 for a 100-day run and can be extended by up to 25 days.  A sticky issue yet to be resolved, however, is who will be called in to testify during the hearings. (Yonhap)","demanded wednesday that former president ,wednesday that former president lee ,former president is an inflated ,wednesday that former president ,2013 in his memoir released","['Lee Myung - bak', 'Lee', 'Roh Moo - hyun', 'Lee', 'the Justice Party', 'Seoul', 'Saenuri Party', 'New Politics Alliance for Democracy']",7,"[ 0.          0.          0.         ... -0.52226335  0.69070077
  0.41212559]"
244,244,244,P.M. nominee confident about bigger role,"Prime Minister nominee Rep. Lee Wan-koo on Monday vowed to become a deputy who would not be afraid to offer honest policy advice to President Park Geun-hye, amid widespread frustration that Park has become increasingly aloof to public opinion.“I intend to exercise all of the prime minister’s constitutional rights,” Lee said, repeating earlier comments that he would not be another “ceremonial” prime minister. Sou...","Prime Minister nominee Rep. Lee Wan-koo on Monday vowed to become a deputy who would not be afraid to offer honest policy advice to President Park Geun-hye, amid widespread frustration that Park has become increasingly aloof to public opinion.“I intend to exercise all of the prime minister’s constitutional rights,” Lee said, repeating earlier comments that he would not be another “ceremonial” prime minister. South Korean prime ministers usually lack clout, as power is concentrated in the president. Only a few wielded meaningful authority, such as Goh Kun in 2004, when President Roh Moo-hyun was impeached.But offering stern advice to a reportedly icy president will not be the only challenge for Lee. The three-term lawmaker will also have to defend himself and his family from accusations of draft-dodging and influence peddling at his confirmation hearing next week.President Park last Friday appointed Lee as prime minister, a day after a weekly Gallup Korea poll put Park’s public rating at 30 percent. Critics blamed the record-low rating on this year’s tax increases and Park’s refusal to give in to popular demand that she conduct a shake-up of her staff, after a series of influence peddling scandals involving her top aides put the presidential office’s public trust in jeopardy.Park supporters hope Lee’s image as a parliamentary deal-broker will help turn around her falling popularity. Lee is credited with successfully negotiating divisive bills with the main opposition New Politics Alliance for Democracy as the governing Saenuri Party’s floor leader. NPAD leaders have echoed such optimism.But the NPAD has also warned that Lee’s reputation as a reasonable compromiser does not guarantee the National Assembly’s approval of his nomination at the confirmation hearing next week.NPAD officials have already initiated attacks on the nominee’s family members. Lee’s second son has been accused of dodging South Korea’s mandatory draft in 2006 by faking a ligament injury.Lee has been accused of condoning an influence peddling scandal in which his brother was arrested in 2011 for receiving cash for favorable treatment of contractors in a public construction project in South Chuncheong province. Lee was the provincial governor from 2006 to 2009. Governing party lawmakers have helped Lee ready his defense, despite criticism that incumbent legislators should refrain from assisting prospective government officials. Lee has said that he is prepared to respond to the accusations. “I hope that the confirmation hearing will be productive,” he said on Sunday, apparently hinting that he wished to avoid lengthy verbal fights with his fellow lawmakers over his family.Lee’s acceptance of the nomination has left his post as Saenuri Party floor leader vacant. Reps. Lee Ju-young and Yoo Seong-min are likely to be the top two candidates.By Jeong Hunny (hj257@heraldcorp.com)","korean prime ministers usually lack ,advice to reportedly icy president ,president park last friday appointed ,south korean prime ministers usually ,fights with his fellow lawmakers","['Lee Wan - koo', 'Park Geun - hye', 'Park', 'Lee', 'south korean', 'Goh Kun', 'Roh Moo - hyun', 'Lee', 'Park', 'Lee', 'Gallup Korea', 'Park ’s', 'Park ’s', 'park', 'Lee ’s', 'Lee', 'New Politics Alliance for Democracy', 'Saenuri Party ’s', 'Lee', 'the National Assembly ’s', 'npad', 'Lee', 'South Korea ’s', 'Lee', 'Lee', 'Lee', 'Lee', 'Lee', 'Saenuri Party', 'Lee Ju - young', 'Yoo Seong - min', 'Jeong Hunny']",16,"[ 0.          1.          0.         ... -0.41806689  0.59336299
 -0.07578247]"
245,245,245,Profiles of new senior presidential secretaries,"Hyun Jung-taik, Policy coordinationHyun Jung-taik, new senior secretary for policy coordination, is an economy expert who started his career as a civil servant.An economics graduate of Seoul National University, he passed the National Civil Service Examination in 1971 and served many years at the Finance Ministry. He served as the senior presidential secretary for economy for late President Kim Dae-jung’s administra...","Hyun Jung-taik, Policy coordinationHyun Jung-taik, new senior secretary for policy coordination, is an economy expert who started his career as a civil servant.An economics graduate of Seoul National University, he passed the National Civil Service Examination in 1971 and served many years at the Finance Ministry. He served as the senior presidential secretary for economy for late President Kim Dae-jung’s administration before heading the Korea Development Institute, the state-run think-tank. He also taught international trade at Inha University in Incheon.Hyun holds a master’s degree in commerce from University of Massachusetts and a Ph.D. in economics from George Washington University.(dyc@heraldcorp.com)Woo Byung-woo, Civil affairsWoo Byung-woo, a former senior prosecutor appointed as new senior presidential secretary for civil affairs, is best known for his 2009 bribery investigation involving former President Roh Moo-hyun.He passed the bar exam in 1987 at age 20 and was in charge of high-profile investigations including the 2001 financial scandal involving C&G; Group chairman Lee Yong-ho. In 2009, Woo famously summoned then-President Roh for direct questioning on suspicion of receiving bribes from businessman Park Yeon-cha. Woo, who has been serving at Cheong Wa Dae since last year as a secretary for civil affairs, is also known as one of the wealthiest public officials in the country. Last year, he reported 42.33 billion won ($38.1 million) in personal wealth.He holds a bachelor of law degree from Seoul National University. (dyc@heraldcorp.com)Cho Shin, Future strategiesCho Shin, new senior presidential secretary for future strategies, is a prominent expert in international communications technology, with a 25-year career in the private sector and academia. At Cheong Wa Dae, the 57-year-old director of Yonsei University’s Institute of Convergence Technology and professor in its Graduate School of Information will help oversee efforts to kick-start President Park Geun-hye’s “creative economy” initiative and find ways to drive future growth, focusing on the fields of science and information communications technology. A graduate of Seoul National University, Cho received a doctoral degree in economics at Washington University in St. Louis. He began his career in 1990 at a now-defunct state-run IT think tank and worked as head of ICT industry research at the Korea Information Society Development Institute. He moved to SK Telecom in 1999 as chief of policy cooperation, later serving as a cochief executive at SK Communications and then president of SK Broadband. He began teaching at Yonsei in 2013. (heeshin@heraldcorp.com)","an economics graduate of seoul ,civil servant an economics graduate ,economics graduate of seoul national ,servant an economics graduate of ,received doctoral degree in economics","['Hyun Jung - taik', 'Seoul National University', 'the National Civil Service Examination', 'the Finance Ministry', 'Kim Dae - jung ’s', 'the Korea Development Institute', 'Inha University', 'University of Massachusetts', 'George Washington', 'Byung - woo', 'Civil affairsWoo Byung - woo', 'Roh Moo - hyun', 'C&G', 'Group', 'Lee Yong - ho', 'Woo', 'Roh', 'Park Yeon - cha', 'Seoul National University', 'Yonsei University ’s Institute of Convergence Technology', 'Graduate School of Information', 'Park Geun - hye', 'Seoul National University', 'Cho', 'Washington University', 'St. Louis', 'ICT', 'the Korea Information Society Development Institute', 'SK Communications', 'Yonsei']",7,"[ 0.          0.          0.         ... -0.20261402  0.34436396
 -0.17784256]"
246,246,246,Finance minister calls for globalization of S. Korea's service industry,"South Korea's service industry needs to turn outward and become globalized so it can play a greater role in spurring economic growth and contribute to job creation, the country's top economic policymaker said Thursday.Holding talks with business leaders in the Incheon free economic zone west of Seoul, finance minister Choi Kyung-hwan claimed that the long-held perception of the service sector having nothing to do wit...","South Korea's service industry needs to turn outward and become globalized so it can play a greater role in spurring economic growth and contribute to job creation, the country's top economic policymaker said Thursday.Holding talks with business leaders in the Incheon free economic zone west of Seoul, finance minister Choi Kyung-hwan claimed that the long-held perception of the service sector having nothing to do with trade is outdated, especially as countries around the world are reaching free trade agreements with their trading partners.Choi, who doubles as deputy prime minister, also said the service sector is critical for creating jobs. The sector accounts for about 70 percent of the country's GDP and employs some 60 percent of the workforce, according to the ministry.""The services industry is firmly a part of international trade, and people need to consider foreign (service) markets as being extensions of the local market,"" he emphasized.Such views are particularly valid in the face of the growing popularity and acceptance of K-pop and other locally produced contents abroad, he said.Choi proposed calling local services ""K-services"" and said a two-track approach could be followed for their expansion.The expansion of outbound services could focus on the development of resorts, the construction of hospitals and establishment of related medical services, broadcasting, design and other forms of contents, while the inbound services are about attracting more tourists, people who need medical attention, students and aircraft maintenance, he said. The country attracted some 4,710 medical patients last year.The policymaker emphasized that the service sector holds promise in reducing unemployment, especially among young people, whose jobless rate stood at 9 percent in 2014. This figure is much higher than the country's overall rate of 3.5 percent. (Yonhap)","top economic policymaker said thursday ,south korea service industry needs ,business leaders in the incheon ,top economic policymaker ,seoul finance minister","[""South Korea 's"", 'Incheon', 'Seoul', 'Choi Kyung - hwan', 'Choi', 'Choi']",7,"[ 0.          0.          0.         ... -0.4876157   0.63533968
 -0.26321948]"
247,247,247,S. Korea says no decision yet on Park's visit to Russia in May,"South Korea's presidential office said Thursday no decision has been made yet about whether President Park Geun-hye will visit Moscow in May for a key Russian anniversary.Park's schedules for May have not been fixed and she has competing schedules, presidential spokesman Min Kyung-wook told reporters.His comments came a day after Russia's state-run Itar-Tass news agency reported that North Korean leader Kim Jong-un h...","South Korea's presidential office said Thursday no decision has been made yet about whether President Park Geun-hye will visit Moscow in May for a key Russian anniversary.Park's schedules for May have not been fixed and she has competing schedules, presidential spokesman Min Kyung-wook told reporters.His comments came a day after Russia's state-run Itar-Tass news agency reported that North Korean leader Kim Jong-un has accepted an invitation to visit Moscow to attend a May 9 ceremony marking the 70th anniversary of the former Soviet Union's victory over Nazi Germany in World War II, citing Russian Foreign Minister Sergey Lavrov.""A positive signal has been given,"" Itar-Tass quoted Lavrov as saying in a news conference in Moscow on Wednesday. ""We have sent several dozen invitations. About 20 guests have already confirmed their presence, and we continue to receive responses from other countries.""Russian President Vladimir Putin has also invited Park for the annual celebration, a move that could set the stage for her possible meeting with Kim in case the North Korean leader visits Moscow.Kim has not visited a foreign country since he inherited power upon the death of his father and long-time leader Kim Jong-il in 2011. (Yonhap)","russian anniversary park schedules for ,north korean leader visits moscow ,korea presidential office said thursday ,russian anniversary park schedules ,key russian anniversary park schedules","[""South Korea 's"", 'Park Geun', 'Moscow', 'russian', 'Park', 'Min Kyung - wook', 'Russia', 'Itar - Tass', 'north korean', 'Kim Jong - un', 'Moscow', ""Soviet Union 's"", 'Nazi', 'russian', 'Sergey Lavrov', 'Lavrov', 'Moscow', 'Vladimir Putin', 'Kim', 'north korean', 'Moscow', 'Kim', 'Kim Jong - il']",5,"[ 0.          0.          0.         ... -0.69403672  0.84412545
  0.02434649]"
248,248,248,Park calls for efforts to eradicate corruption,President Park Geun-hye called on officials Wednesday to make efforts to root out corruption in the latest call to make South Korea a more transparent country.She said in a meeting with officials at the presidential office that public distrust will persist and national cohesion will be undermined if corruption among public officials is not kept in check.Park's comments came a day after a Seoul court issued an arrest ...,"President Park Geun-hye called on officials Wednesday to make efforts to root out corruption in the latest call to make South Korea a more transparent country.She said in a meeting with officials at the presidential office that public distrust will persist and national cohesion will be undermined if corruption among public officials is not kept in check.Park's comments came a day after a Seoul court issued an arrest warrant for an incumbent judge who allegedly took bribes from a loan shark in return for legal favors.It marked the first time in eight years that a sitting judge has been investigated over bribery allegations.She also specifically touched on corruption in the country's nuclear industry to try to dispel lingering safety concerns in a country that relies on 23 nuclear reactors for one-third of its energy needs.The government said in 2013 that hundreds of documents meant to ensure the safety of South Korea's nuclear reactors have been forged.South Korea has climbed three notches in an international corruption awareness ranking to 43rd out of 175 countries in 2014, according to a global anti-corruption watchdog.The Berlin-based Transparency International said in December that South Korea scored 55 out of 100 in its 2014 Corruption Perceptions Index, with high scores meaning low corruption.Also Wednesday, Park called for strengthened vigilance to ensure that a cyber-attack won't recur in South Korea.In December, an anonymous anti-nuclear group had posted a series of documents and operating manuals for some South Korean nuclear reactors on the Internet.Park also called for a strict implementation of the law against those who disregard the law. She cautioned against slapping lawbreakers on the wrist on the grounds that it could give the wrong signal to society.There is a deep-rooted public perception in South Korea that there is a law for the rich and another for the poor. The perception stems from South Korea's long judicial track record of giving lenient punishments to convicted top business leaders, citing their contribution to the country's economy. (Yonhap)","corruption also wednesday park ,investigated over bribery allegations she ,its 2014 corruption perceptions index ,corruption also wednesday park called ,100 in its 2014 corruption","['Park Geun', 'South Korea', 'Park', 'Seoul', ""South Korea 's"", 'South Korea', 'Berlin', 'Transparency International', 'South Korea', 'Park', 'South Korea', 'south korean', 'South Korea', ""South Korea 's""]",14,"[ 0.          1.          0.         ... -0.06116429  0.01449463
  0.28364196]"
